courseno,title_long_en,degree_level,pre_en,year_end,open_status
127400,Seminar and Star Paper in Political Science,U,FOURTH YEAR STUDENT OR LAST SEMESTER POLITICAL SCIENCES STUDENT,2550,0
203727,Advanced Physical Chemistry for Teachers 1,G,203322 or 203324 or consent of the instructor (for plan B only),2599,1
211447,Enzyme Technology for Non Major Students,U,211311 AND 211317; OR 211315 AND 211319; FOR NON MAJOR STUDENTS,2555,0
305202,Psychiatry for Occupational Therapy and Physical Therapy Students,U,013103; FOR OCCUPATIONAL THERAPY AND PHYSICAL THERAPY STUDENTS,2551,0
318351,Pathology for Dental Students,U,"301252, 301253, 303252 AND 321251 OR CONSENT OF THE DEPARTMENT",2599,1
461525,Basic Knowledge of Thai Traditional Medicine,U,461201 and 461252; or 461102 and 461255; or; 463251 and 463402,2599,1
705492,Strategic Marketing Management,U,705326; or 705328 and 705329; and 705331 and 705332 and 705311,2599,1
705499,Seminar in Marketing,U,705326; or 705328 and 705329; and 705331 and 705332 and 705311,2599,1
215471,Microbial Ecology,U,203204 and 203208; or 203206 and 203209; and 215205 and 215206,2563,0
558798,Independent Study,G,Approved thesis proposal or concurrent to Independent proposal,2599,1
206798,Independent Study,G,Approved proposal or concurrent to independent study proposal.,2599,1
907799,Master’s Thesis,G,Approved proposal or concurrent to independent study proposal.,2599,1
909798,Independent Study,G,Approved proposal or concurrent to independent study proposal.,2599,1
202446,Plant Growth and Development,U,202342 or consent of the instructor for graduate students only,2563,0
959798,Independent Study,G,Approved proposal or concurrent to Independent study proposal.,2599,1
210474,Workshop for Materials Science Students,U,third year standing; for Materials Science or Physics Students,2599,1
207203,Physics of Vibrations and Waves,U,206112 or concurrent to 206203; and 207104 or 207188 or 207198,2599,1
205382,Exploration Geophysics,U,third year standing and 205103; and 207104 or 207186 or 207188,2599,1
202446,Plant Growth and Development,U,202342 or consent of the department for graduate students only,2599,1
215441,Bacterial Physiology,U,203206 and 203209; and 215205 and 215206; or 215207 and 215208,2599,1
202446,Plant Growth and Development,U,202342 or consent of the instructor for graduate students only,2555,0
207203,Physics of Vibrations and Waves,U,206112 OR CONCURRENT TO 206203; AND 207104 OR 207188 OR 207198,2563,1
208497,Cooperative Education,U,"fourth year standing and 208492, and consent of the department",2563,1
251371,Soil Mechanics,U,"251372 OR CONCURRENT TO 251372; AND 205275, 251261, AND 251311",2554,0
253726,Advanced Wastewater Engineering Design,G,253721 or 253728 or concurrent to or consent of the instructor,2549,1
256384,Mechanics of Petroleum Production,U,256381 and concurrent to 256383 (or consent of the department),2558,0
263798,Independent Study,G,APPROVED PROPOSAL OR CONCURRENT TO INDEPENDENT STUDY PROPOSAL,2559,1
303221,Biochemistry for Student Nurse,U,202185 AND 203206 AND 203209; OR 202108 AND 203112 AND 203118,2554,0
305798,Independent Study in Psychiatry,G,Approved proposal or concurrent to Independent study proposal,2599,1
305798,Independent Study in Psychiatry,G,Approved proposal or concurrent to Independent study proposal,2548,1
316798,Independent Study,G,Approved proposal or concurrent to independent study proposal,2599,1
324798,Independent Study,G,Approved proposal or concurrent to Independent study proposal,2599,1
324998,Independent Study,G,Approved proposal or concurrent to independent study proposal,2599,1
327798,Independent Study,G,Approved proposal or concurrent to Independent study proposal,2599,1
356798,Independent Study,G,Approved proposal or concurrent to Independent study proposal,2599,1
362426,Landscape Survey for Natural Resources Management,U,361201 OR 361210 OR 361211 OR 361212 OR CONSENT OF DEPARTMENT,2599,1
362427,Principle of Landscape Ecology for Natural Resources Management,U,361201 OR 361210 OR 361211 OR 361212 OR CONSENT OF DEPARTMENT,2599,1
362428,Landscape Design Computer Programs for Natural Resources Management,U,361201 OR 361210 OR 361211 OR 361212 OR CONSENT OF DEPARTMENT,2599,1
510413,Clinical Laboratory Utilization and Consultation,U,501305 and 502313 and 504304 and 506301 and 508304 and 512301,2599,1
510416,Clinical Correlation Case Study,U,501305 and 502313 and 504305 and 506303 and 508304 and 512304,2599,1
513798,Independent Study,G,Approved proposal or concurrent to independent study proposal,2554,0
513798,Independent Study,G,Approved proposal or concurrent to independent study proposal,2559,1
569798,Independent Study,G,Approved proposal or concurrent to Independent Study Proposal,2599,1
601321,Meat Technology,U,215201 OR 602122; AND 203204 AND 203208; OR 203206 AND 203209,2555,0
029798,Independent Study,G,Approved proposal or concurrent to Independent Study proposal,2562,1
702798,Independent Study,G,Approved proposal or concurrent to Independent Study proposal,2560,1
801798,Independent Study,G,Approved proposal or concurrent to independent study proposal,2599,1
851798,Independent Study,G,Approved proposal or concurrent to Independent study proposal,2560,1
903798,Independent Study,G,Approved proposal or concurrent to independent study proposal,2561,1
953798,Independent Study,G,Approved proposal or concurrent to Independent study proposal,2560,1
215433,Microbial Genome Analysis,U,215205 and 215206; or 215207 and 215208; and 215431 or 202231,2563,0
227798,Independent Study,G,Approved proposal or concurrent to independent study proposal,2599,1
256384,Mechanics of Petroleum Production,U,256381 and concurrent to 256383; or consent of the department,2599,1
205344,Igneous and Metamorphic Petrology,U,205237 and 205238 and 205244; or 205235 and 205244 and 205337,2563,1
701798,Independent Study,G,Approved proposal or concurrent to Independent study proposal,2599,1
159798,INDEPENDENT STUDY,G,Approved proposal or concurrent to independent study proposal,2599,1
128798,Independent Study,G,Approved proposal or concurrent to independent study proposal,2599,1
513798,INDEPENDENT STUDY,G,Approved proposal or concurrent to independent study proposal,2599,1
265798,Independent Study,G,Approved proposal or concurrent to Independent study proposal,2563,1
255798,Independent Study,G,Approved proposal or concurrent to Independent study proposal,2599,1
204798,Independent Study,G,Approved proposal or concurrent to independent study proposal,2599,1
311799,Master Thesis,G,Approved proposal or concurrent to thesis proposal submission,2599,1
888798,Independent Study,G,Approved proposal or concurrent to independent study proposal,2599,1
033798,Independent Study,G,Approved proposal or concurrent to Independent study proposal,2599,1
702798,Independent Study,G,Approved proposal or concurrent to Independent Study proposal,2599,1
264797,Independent Study,G,Approved proposal or concurrent to independent study proposal,2599,1
264799,Master's Thesis,G,Approved proposal or concurrent to independent study proposal,2599,1
268798,Independent Study,G,Approved proposal or concurrent to Independent study proposal,2599,1
216798,Independent Study,G,Approved proposal or concurrent to Independent study proposal,2599,1
950798,Independent Study,G,Approved proposal or concurrent to Independent Study proposal,2599,1
701454,Research in Accounting,U,703243 and fourth year standing; or consent of the department,2599,1
907798,Independent Study,G,Approved proposal or concurrent to independent study proposal,2599,1
751798,Independent Study,G,Approved proposal or concurrent to independent study proposal,2599,1
905798,Master’s Thesis,G,Approved proposal of concurrent with master?s thesis proposal,2599,1
466409,Integration in Pharmacy,U,465323 and 466302; and 466304 or 466407; and 465355 or 465456,2599,1
029798,Independent Study,G,Approved proposal or concurrent to Independent Study proposal,2599,1
461532,Drug Synthesis,U,461342 and 461433; or 461344 and 461435; or 463331 and 463342,2599,1
903798,Independent Study,G,Approved proposal or concurrent to independent study proposal,2599,1
208497,Cooperative Education in Statistics,U,fourth year standing and 208492 and consent of the department,2599,1
063799,Master’s Thesis,G,Approved proposal or concurrent to independent study proposal,2599,1
261797,Independent Study,G,Approved proposal or concurrent to independent study proposal,2599,1
205344,Igneous and Metamorphic Petrology,U,205235 and 205244 and 205337; or 205235 and 205246 and 205337,2599,1
214341,General Animal Physiology,U,202102 and 203204 and 203208; or 202102 and 203206 and 203209,2599,1
209201,Chemical Stoichiometry,U,203104 and 203108; or 203113 and 203117; and 206112 or 206116,2599,1
215433,Microbial Genome Analysis and Bioinformatics,U,215205 and 215206; or 215207 and 215208; and 215431 or 202231,2599,1
203471,Properties and Characterization of Polymeric Materials,U,203324 or consent of the department; and concurrent to 203477,2599,1
203474,Reactions and Synthesis Methods of Polymers,U,203324 or consent of the department; and concurrent to 203478,2599,1
206495,Cooperative Education in Mathematics,U,fourth year standing and 206492 and consent of the department,2599,1
159798,Independent Study,G,Approved proposal or concurrent to independent study proposal,2559,1
209201,Chemical Stoichiometry,U,203104 AND 203108; OR 203113 AND 203117; AND 206104 OR 206112,2561,0
210374,Workshop for Materials Science Students,U,Third year standing; For Physics or Materials Science Student,2563,0
216798,Independent Study,G,Approved proposal or concurrent to Independent study proposal,2560,1
224798,Independent Study,G,Approved proposal or concurrent to Independent Study Proposal,2599,1
303251,Biochemistry for Dental Students,U,207114 and 202182 and 203152 and 203158; For Dental Students,2556,0
307451,Medicine for Dental Students,U,311351 and 318351 and 320351 and 317352; For Dental Students,2556,0
461526,Development of Aromatherapy Products,U,"203204, 321242, 461201, 461353 AND CONSENT OF THE INSTRUCTOR",2552,0
463696,Clerkship in Pharmacy Services in Drugstore,U,464510 and sixth year standing and consent of the department,2561,1
207205,Electricity and Magnetism,U,206112; and 207104 or 207188 or 207199; and 207108 or 207118,2563,1
207208,Thermodynamics,U,206112; and 207108 or 207118; and 207104 or 207188 or 207198,2563,1
207306,Modern Physics,U,207104 or 207188; or 207198 and 207199; and 206112 or 206203,2563,1
214341,General animal physiology,U,202102 or 202112; and 203204 and 203208 or 203206 and 203209,2563,1
701499,Seminar in Accounting,U,Fourth year Accounting students or consent of the department,2599,1
127459,Cooperative Education in Political Science,U,fourth year standing; for Politics and Government major only,2599,1
105311,Individual Painting 1,U,105100 and third year standing; or consent of the department,2599,1
909797,Master’s Thesis,G,Approved proposal or concurrent to Master?s Thesis proposal.,2599,1
909799,Master’s Thesis,G,Approved proposal or concurrent to Master?s Thesis proposal.,2599,1
466655,Clerkship in Health Economics and Outcomes Research,U,466550 and sixth year standing and consent of the department,2599,1
903799,Master’s Thesis,G,Approved proposal or concurrent to Master?s Thesis proposal.,2599,1
207205,Electricity and Magnetism,U,206112; and 207104 or 207188 or 207199; and 207108 or 207118,2599,1
207208,Thermodynamics,U,206112; and 207108 or 207118; and 207104 or 207188 or 207198,2599,1
207306,Modern Physics,U,207104 or 207188; or 207198 and 207199; and 206112 or 206203,2599,1
203477,Polymer Chemistry Laboratory 1,U,concurrent to 203471 or 203475; or consent of the department,2599,1
168798,Independent Study,G,Approve proposal or concurrent to independent study proposal,2560,1
207306,Modern Physics,U,207104 OR 207188; OR 207198 AND 207199; AND 206112 OR 206203,2558,0
214341,General Animal Physiology,U,202102 or 202112; and 203204 and 203208 or 203206 and 203209,2558,0
215301,Food and Microbiological Laboratory Quality Assurances,U,215200 or 215201; OR 215205 AND 215206; OR 215207 AND 215208,2563,0
215321,Actinomycetes,U,215200 or 215201; OR 215205 AND 215206; OR 215207 AND 215208,2599,1
215323,Phycology,U,215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208,2599,1
215325,Mycology,U,215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208,2599,1
215327,Virology,U,215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208,2599,1
215375,Aquatic Microbiology,U,215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208,2599,1
215385,Normal Flora Microorganisms in Human,U,215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208,2599,1
215421,Biology of Mushrooms,U,215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208,2599,1
215423,Biology of Yeasts,U,215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208,2599,1
