courseno,title_long_en,degree_level,pre_en,year_end,open_status
202493,Special Project in Biology,U,consent of the department and fourth year standing,2599.0,1
215493,Special Project in Microbiology,U,fourth year standing and consent of the department,2599.0,1
651108,Veterinary Embryology,U,first year standing and for veterinary medicine students,2599.0,1
651234,"Animal Behaviors, Restraints and Welfare",U,second year standing and for veterinary medicine students,2599.0,1
651314,Veterinary Immunology,U,third year standing and for veterinary medicine students,2599.0,1
651322,Theriogenology,U,third year standing and for veterinary medicine students,2599.0,1
651416,Food Safety in Veterinary Medicine 1,U,third year standing and for veterinary medicine students,2599.0,1
651531,Diseases of Dogs and Cats,U,fifth year standing and for veterinary medicine students,2599.0,1
651594,Veterinary Integrative Problem Solving 5,U,fifth year standing and for veterinary medicine students,2599.0,1
651640,Necropsy and Diagnostic Laboratory-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651642,"Diagnostic Imaging, Anesthesiology and Surgery in Small Animal Practice-Clerkship",U,sixth year standing and for veterinary medicine students,2599.0,1
651643,Clinical Clerkship in Dogs and Cats,U,sixth year standing and for veterinary medicine students,2599.0,1
651646,Swine Practice-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651647,Ruminant Practice Clerkship 1,U,sixth year standing and for veterinary medicine students,2599.0,1
651648,Ruminant Practice Clerkship 2,U,sixth year standing and for veterinary medicine students,2599.0,1
651649,Poultry Practice-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651650,Problems in Necropsy and Diagnostic Laboratory-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651651,Problems in Abattoirs and Veterinary Public Health-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651652,Problems in Canine and Feline Diagnostic Imaging and Anaesthesiology-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651653,Problems in Companion Animal Practice-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651654,Problems in Equine Practice-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651655,Problems in Zoo and Aquatic Animal Practice-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651656,Problems in Swine,U,sixth year standing and for veterinary medicine students,2599.0,1
651657,Problems in Ruminant Practice-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651658,Problems in Avian Practice-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651659,Problems in Food Animal Surgery-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651660,Problems in Ruminant Theriogenology-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651662,Problems in Companion Animal Theriogenology-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651664,Veterinary Preceptorship,U,sixth year standing and for veterinary medicine students,2599.0,1
651520,Principle of Production Medicine,U,fifth year standing and for veterinary medicine students,2599.0,1
651537,Disease of Horse,U,fifth year standing and for veterinary medicine students,2599.0,1
651544,Clinical Rotation in Equine,U,fifth year standing and for veterinary medicine students,2599.0,1
651545,Clinical Rotation in Poultry,U,fifth year standing and for veterinary medicine students,2599.0,1
651546,Clinical Rotation in Swine,U,fifth year standing and for veterinary medicine students,2599.0,1
651547,Clinical Rotation in Ruminant,U,fifth year standing and for veterinary medicine students,2599.0,1
651548,CLINICAL ROTATION IN AQUATIC ANIMAL,U,fifth year standing and for veterinary medicine students,2599.0,1
651630,Aquatic Animal Practice-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651425,Veterinary Epidemiology,U,third year standing and for veterinary medicine students,2599.0,1
651661,Problems in Canine and Feline Surgery-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651541,Clinical Rotation in Small Animal,U,fifth year standing and for veterinary medicine students,2599.0,1
651319,Veterinary Diagnostic Imaging,U,third year standing and for veterinary medicine students,2599.0,1
651538,Diseases of Ruminants,U,fifth year standing and for veterinary medicine students,2599.0,1
651666,Problems in Elephant and Wildlife Practice –Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651317,Veterinary Pharmacology 1,U,third year standing and for veterinary medicine students,2599.0,1
461472,Cosmetic Product Development 1,U,(461353 and concurrent to 461471) or 461256 or 463251,2599.0,1
651663,Intensive Care and Emergency Unit-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651569,Veterinary Public Health Skill Practice,U,fifth year standing and for veterinary medicine students,2599.0,1
651570,Necropsy and Diagnostic Laboratory Skill Practice,U,fifth year standing and for veterinary medicine students,2599.0,1
651632,Practice-Based Elephant Clinical Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651633,Practice-Based Zoo and Wild Animals Clinical Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
651634,Practice-Based Exotic Pet Clinical Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
331302,Fundamentals of Clinical Practice 1,U,third year standing and (for medicine students or consent of the faculty),2599.0,1
651671,Veterinary Practices in Foreign Countries,U,sixth year standing and for veterinary medicine students,2599.0,1
651561,Small Animal Clinical Skill Practice,U,fifth year standing and for veterinary medicine students,2599.0,1
651641,Abattoirs and Veterinary Public Health-Clerkship,U,sixth year standing and for veterinary medicine students,2599.0,1
331594,Point-of-care Ultrasound for Medical Students,U,fifth year standing and (for medicine students or consent of the faculty),2599.0,1
006479,Home and Community Internship,U,none,2599.0,1
651313,Veterinary General Pathology,U,third year standing and for veterinary medicine students,2599.0,1
601322,Halal Food,U,third year standing and for agro-industry students,2599.0,1
208270,Statistics in Social Sciences,U,for students in humanities and social sciences group,2599.0,1
208271,Elementary Statistics for Social Sciences 1,U,for students in humanities and social sciences group,2599.0,1
203207,Organic Chemistry Laboratory 1,U,(203108 or 203157 or 203117) and concurrent to 203203,2599.0,1
203229,Physical Chemistry Laboratory,U,(203108 or 203115 or 203157) and concurrent to 203226,2599.0,1
211443,Biochemistry of Industrial Fermentation,U,215201 or (215205 and 215206) and (211312 and 211318),2599.0,1
462503,Total Parenteral Nutrition and IV Admixture,U,303242 and (461354 and 462403) or (461358 and 462410),2599.0,1
218236,Chemical Fundamentals of Gemology,U,(203103 and 203107) or (203111 and 203115) and 218101,2599.0,1
205337,Geochemistry,U,(203104 and 203108) or (203113 and 203117) and 205239,2599.0,1
209475,Unit Operations of Industrial Chemistry Laboratory 2,U,209371 or 258301 and concurrent to 209473 or 258403,2599.0,1
303221,Biochemistry for Nursing Students,U,second year standing and consent of the department,2599.0,1
311224,Microbiology for Nursing Students,U,second year standing and consent of the department,2599.0,1
410381,Oral Diagnosis 1,U,301252 and 301253 and 301254 and 409281 and 409292,2599.0,1
602495,Cooperative Education,U,fourth year standing and consent of the department,2599.0,1
705493,Marketing Planning,U,705328 and 705329 and 705331 and 705332 and 705311,2599.0,1
209499,Special Problems in Industrial Chemistry,U,fourth year standing and consent of the department,2599.0,1
052410,Designing and Planning on Learning Management,U,fourth year standing or consent of the instructor,2599.0,1
107336,Printmaking Project 1,U,107211 and 107212 and 107333 and 107334 and 107335,2599.0,1
851418,Cooperative Education,U,fourth year standing and consent of the department,2599.0,1
851408,Professional Internship,U,fourth year standing and consent of the department,2599.0,1
229496,Cooperative Education,U,fourth year standing and consent of the department,2599.0,1
252475,Distributed Generation Technologies,U,fourth year standing and consent of the department,2599.0,1
252476,Fundamental of Power Quality,U,fourth year standing and consent of the department,2599.0,1
514336,Physical Therapy Clinical Practice 2,U,514335 and 514381 and 514383 and 514395 and 514397,2599.0,1
253321,Wastewater Engineering and Design,U,(251261 and 253314 and 253315) or (251261 and 253216),2599.0,1
256484,Enhanced Oil Recovery,U,concurrent to 256481 or consent of the department,2599.0,1
256485,Carbon Capture and Storage,U,concurrent to 256481 or consent of the department,2599.0,1
208424,Optimization for Statistical Learning,U,206324 and (208329 or 229351) and (204217 or 229223),2599.0,1
208492,Statistical Training,U,fourth year standing and consent of the department,2599.0,1
211497,Cooperative Education in Biochemistry and Biochemical Innovation,U,fourth year standing and consent of the department,2599.0,1
179400,Cooperative Education for Lawyers,U,fourth year standing and consent of the department,2599.0,1
206492,Mathematical Practicum,U,fourth year standing and consent of the department,2599.0,1
204496,Cooperative Education,U,fourth year standing and consent of the department,2599.0,1
207305,Introduction to Electromagnetic Theory 1,U,206112 and (207104 or 207199) and (207108 or 207118),2599.0,1
207406,Optical Physics,U,(207104 or 207199) and (207108 or 207118) and 206267,2599.0,1
218498,Cooperative Education,U,fourth year standing and consent of the department,2599.0,1
218499,Gemology Project,U,fourth year standing and consent of the department,2599.0,1
205496,Selected Topics in Geology,U,fourth year standing and consent of the department,2599.0,1
