courseno,title_long_en,degree_level,pre_en,year_end,open_status
6429,Innovation of Culinary Arts,U,006133 and 006226 and 006253; or consent of the department,2599.0,1
361475,Soil Water Management and on-Farm Irrigation,U,361210 or 361211; and 207181; or consent of the department,2599.0,1
852401,Cooperative Education for Digital Film 1,U,852400; fourth year standing and consent of the department,2599.0,1
852403,Cooperative Education for Digital Film 2,U,852401; fourth year standing and consent of the department,2599.0,1
204423,Data Mining,U,204251 or 204271; and 208150 or 208263 or 208264 or 208269,2599.0,1
204453,Pattern Recognition,U,204251 or 204271; and 208150 or 208263 or 208264 or 208269,2599.0,1
205415,Geology of Thailand,U,205324 and 205344 and 205358; or consent of the department,2599.0,1
354311,Statistics for Agricultural Research,U,206108; or 206181 and 206182; or consent of the department,2599.0,1
204472,Natural Language Processing,U,204251 or 204271; and 208150 or 208263 or 208264 or 208269,2599.0,1
154797,Thesis,G,Approve proposal or enrollment approval of thesis proposal,2599.0,1
307491,Experiencing in Medicine 1,U,Fourth year medical students or consent of the department,2599.0,1
310495,Experiencing in Surgery 1,U,Fourth year medical students or consent of the department,2599.0,1
314496,Experiencing in Gynecology,U,Fourth year medical students or consent of the department,2599.0,1
319492,Experiencing in Pediatrics 1,U,Fourth year medical students or consent of the department,2599.0,1
324493,Diagnostic Radiology,U,Fourth year medical students or consent of the department,2599.0,1
327494,Occupational Medicine,U,Fourth year medical students or consent of the department,2599.0,1
361897,Thesis,G,APPROVED THESIS PROPOSAL OR CONCURRENT TO THESIS PROPOSAL,2599.0,1
361898,Thesis,G,APPROVED THESIS PROPOSAL OR CONCURRENT TO THESIS PROPOSAL,2599.0,1
751301,Microeconomic Theory 1,U,751101 or 751106 ; and 206171 ; or consent of the faculty,2599.0,1
327495,Community Geriatrics,U,Fourth year medical students or consent of the department,2599.0,1
321491,Research in Fundamental Clinical Physiology,U,Fourth year medical students or consent of the department,2599.0,1
25411,Translation 1,U,025207 and 025208 and 025304 or consent of the department,2599.0,1
705798,Independent Study,G,Approved proposals or concurrent to independent proposals,2599.0,1
570799,Master’s Thesis,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
558799,Master's Thesis,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
556799,Master's Thesis,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
569799,Master's Thesis,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
561799,Master's Thesis,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
563799,Master's Thesis,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
555799,Master's Thesis,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
332897,Dissertation,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
332898,Dissertation,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
213799,Master’s Thesis,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
568799,Master's Thesis,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
564799,Master' s Thesis,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
321492,Basic Clinical Physiology,U,Fourth year medical students or consent of the department,2599.0,1
327496,Family Medicine 1,U,Fourth year medical students or consent of the department,2599.0,1
322218,Community Health,U,Second year medical students or consent of the department,2599.0,1
627798,Master’s Thesis,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
627799,Master’s Thesis,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
346897,Dissertation,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
346898,Dissertation,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
202897,Doctoral Thesis,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
202898,Doctoral Thesis,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
320897,Dissertation,G,Approved thesis proposal or concurrent to thesis proposal,2599.0,1
327497,Computational Analytics in Medical Diagnosis,U,Fourth year medical students or consent of the department,2599.0,1
11367,Buddhist Philosophy,U,001156 or Consent of the Philosophy and Religion Division,2599.0,1
11457,Moral Problems in Contemporary Society,U,011257 or Consent of the Philosophy and Religion Division,2599.0,1
303253,Clinical Biochemistry in Dentistry,U,Second year dental students or consent of the department,2599.0,1
307591,Experiencing in Medicine 2,U,Fifth year medical students or consent of the department,2599.0,1
307691,Internal Medicine Subspecialty,U,Sixth year medical students or consent of the department,2599.0,1
309691,Airway Management,U,Sixth year medical students or consent of the department,2599.0,1
310596,Experiencing in Surgery 2,U,Fifth year medical students or consent of the department,2599.0,1
310691,Experiencing in Surgery 3,U,Sixth year medical students or consent of the department,2599.0,1
312594,Experiencing in Medicolegal Autopsy,U,Fifth year medical students or consent of the department,2599.0,1
314593,Experiencing in Obstetrics,U,Fifth year medical students or consent of the department,2599.0,1
314691,Obstetrics and Gynecology Subspecialty,U,Sixth year medical students or consent of the department,2599.0,1
315692,General Ophthalmology,U,Sixth year medical students or consent of the department,2599.0,1
316592,Ear Nose and Throat 1,U,Fifth year medical students or consent of the department,2599.0,1
316692,Ear Nose and Throat 2,U,Sixth year medical students or consent of the department,2599.0,1
319591,Experiencing in Pediatrics 2,U,Fifth year medical students or consent of the department,2599.0,1
319691,Pediatric Subspecialty,U,Sixth year medical students or consent of the department,2599.0,1
323595,Experiencing in Orthopedics 1,U,Fifth year medical students or consent of the department,2599.0,1
323691,Experiencing in Orthopedics 2,U,Sixth year medical students or consent of the department,2599.0,1
326692,Experiencing in Emergency Medicine,U,Sixth year medical students or consent of the department,2599.0,1
328592,Medical Rehabilitation Practice for Medical Students,U,Fifth year medical students or consent of the department,2599.0,1
328593,Sports Rehabilitation,U,Fifth year medical students or consent of the department,2599.0,1
28798,Independent Study,G,Approved proposal or register with the approved proposal,2599.0,1
28799,Thesis,G,Approved proposal or register with the approved proposal,2599.0,1
321691,Research in Clinical Physiology,U,Sixth year medical students or consent of the department,2599.0,1
366899,Dissertation,G,Approved Proposal or Concurrent of dissertation proposal,2599.0,1
562799,Master’s Thesis,G,Approve thesis proposal or concurrent to thesis proposal,2599.0,1
357898,Dissertation,G,Approved proposal or concurrent to dissertation proposal,2599.0,1
353897,Dissertation,G,Approved Proposal or Concurrent to dissertation proposal,2599.0,1
353898,Dissertation,G,Approved Proposal or Concurrent to dissertation proposal,2599.0,1
353899,Dissertation,G,Approved Proposal or Concurrent to dissertation proposal,2599.0,1
888898,Dissertation,G,Approved proposal or concurrent to Dissertation proposal,2599.0,1
950898,Dissertation,G,Approved proposal or concurrent to dissertation proposal,2599.0,1
950899,Dissertation,G,Approved proposal or concurrent to dissertation proposal,2599.0,1
321692,Applied Clinical Physiology,U,Sixth year medical students or consent of the department,2599.0,1
204320,Database Management,U,204214 or 204215 or 204216 or 204217 or 204219 or 229223,2599.0,1
329305,Applied Skills for Research,U,Third year medical students or consent of the department,2599.0,1
371898,Dissertation,G,Approved proposal or concurrent to Dissertation proposal,2599.0,1
371897,Dissertation,G,Approved proposal or concurrent to Dissertation proposal,2599.0,1
360897,Dissertation,G,Approved proposal or concurrent to dissertation proposal,2599.0,1
360898,Dissertation,G,Approved proposal or concurrent to dissertation proposal,2599.0,1
63899,Dissertation,G,Approved proposal or concurrent to Dissertation proposal,2599.0,1
178899,Dissertation,G,Approve thesis proposal or concurrent to thesis proposal,2599.0,1
261898,Dissertation,G,Approved proposal or concurrent to dissertation proposal,2599.0,1
261899,Dissertation,G,Approved proposal or concurrent to dissertation proposal,2599.0,1
178799,Master’s Thesis,G,Approve thesis proposal or concurrent to thesis proposal,2599.0,1
178798,Independent Study,G,Approve thesis proposal or concurrent to thesis proposal,2599.0,1
327592,Computational Analytics in Medical Treatment,U,Fifth year medical students or consent of the department,2599.0,1
203842,Biochemistry of Membranes,G,211312 and 203226 or 203321 or consent of the instructor,2599.0,1
208100,Introduction to Statistical Concepts,U,Enrollments are not permitted for Science-based students,2599.0,1
254200,Mechanical Engineering Design Process,U,259107 AND CONCURRENT TO 254205 OR CONSENT OF DEPARTMENT,2599.0,1
254413,Introduction to Contact Mechanics,U,254214 or 254216 and 254325 or consent of the department,2599.0,1
301253,Basic Neuroanatomy and Embryology,U,301251 OR 301221 OR 301254 OR CONSENT OF THE DEPARTMENT,2599.0,1
651292,Animal Behaviors and Restraints,U,second year standing; for veterinary medicine students.,2599.0,1
651414,Veterinary Pathobiology 2,U,fourth year standing; for veterinary medicine students.,2599.0,1
651415,Veterinary Pathobiology 3,U,fourth year standing; for veterinary medicine students.,2599.0,1
651426,Principle and Diagnostic Techniques of Veterinary Medicine,U,Fourth year standing ; for veterinary medicine students,2599.0,1
651427,Veterinary Surgery,U,Fourth year standing ; for veterinary medicine students,2599.0,1
651430,Principles of Theriogenology,U,Fourth year standing ; for veterinary medicine students,2599.0,1
651432,"Diseases of Aquatic Animals, Amphibians and Reptiles",U,fourth year standing; for veterinary medicine students.,2599.0,1
651434,Veterinary Systemic Pathology,U,Fourth year standing ; for veterinary medicine students,2599.0,1
651435,Veterinary Clinical Pathology,U,Fourth year standing ; for veterinary medicine students,2599.0,1
651436,Principles of Veterinary Medicine,U,Fourth year standing ; for veterinary medicine students,2599.0,1
651437,Principles of Veterinary Surgery and Anesthesiology,U,Fourth year standing ; for veterinary medicine students,2599.0,1
651438,Practice of Surgery and Obstetrics in Livestock,U,Fourth year standing ; for veterinary medicine students,2599.0,1
651439,Diseases of Small Animals 1,U,Fourth year standing ; for veterinary medicine students,2599.0,1
651440,Diagnostic Techniques and Imaging in Small Animals,U,Fourth year standing ; for veterinary medicine students,2599.0,1
211341,Instrumentation for Biochemical Technology,U,Second year major students or consent of the department,2599.0,1
651491,Veterinary Field Practice 2,U,fourth year standing; for veterinary medicine students.,2599.0,1
363451,Energy Crops,U,353210 or 359210 or 363210 or consent of the department,2599.0,1
361341,Spatial Information System for Agriculture,U,361210 or 361211 or 400210 or consent of the department,2599.0,1
361413,Soil-Crop Systems Modeling,U,361210 or 361211 or 363210 or consent of the department,2599.0,1
361421,Soil Chemistry,U,361210 or 361211 or 363210 or consent of the department,2599.0,1
361453,Soil and Plant Nutrition,U,353311 or 359311 or 361351 or consent of the department,2599.0,1
359465,Fast Growing Crops for Wood Industry,U,202101 or 202102 or 363210 or consent of the department,2599.0,1
74414,Health Education and Physical Education Curriculum,U,100111 or 100205 or 100211 or consent of the department,2599.0,1
65332,Organizing Mathematical Learning in Elementary Level,U,100111 or 100206 or 100212 or consent of the department,2599.0,1
