"7751    ","216798","Approved proposal or concurrent to Independent study proposal"
"7929    ","224798","Approved proposal or concurrent to Independent Study Proposal"
"10308   ","303251","207114 and 202182 and 203152 and 203158; For Dental Students"
"10445   ","307451","311351 and 318351 and 320351 and 317352; For Dental Students"
"13713   ","461526","203204, 321242, 461201, 461353 AND CONSENT OF THE INSTRUCTOR"
"14079   ","463696","464510 and sixth year standing and consent of the department"
"18336   ","207205","206112; and 207104 or 207188 or 207199; and 207108 or 207118"
"18337   ","207208","206112; and 207108 or 207118; and 207104 or 207188 or 207198"
"18427   ","207306","207104 or 207188; or 207198 and 207199; and 206112 or 206203"
"18542   ","214341","202102 or 202112; and 203204 and 203208 or 203206 and 203209"
"19266   ","701499","Fourth year Accounting students or consent of the department"
"19416   ","127459","fourth year standing; for Politics and Government major only"
"22907   ","105311","105100 and third year standing; or consent of the department"
"23167   ","909797","Approved proposal or concurrent to Master?s Thesis proposal."
"23169   ","909799","Approved proposal or concurrent to Master?s Thesis proposal."
"23664   ","466655","466550 and sixth year standing and consent of the department"
"24080   ","903799","Approved proposal or concurrent to Master?s Thesis proposal."
"24745   ","207205","206112; and 207104 or 207188 or 207199; and 207108 or 207118"
"24746   ","207208","206112; and 207108 or 207118; and 207104 or 207188 or 207198"
"24749   ","207306","207104 or 207188; or 207198 and 207199; and 206112 or 206203"
"25085   ","203477","concurrent to 203471 or 203475; or consent of the department"
"5386    ","168798","Approve proposal or concurrent to independent study proposal"
"6908    ","207306","207104 OR 207188; OR 207198 AND 207199; AND 206112 OR 206203"
"7601    ","214341","202102 or 202112; and 203204 and 203208 or 203206 and 203209"
"7639    ","215301","215200 or 215201; OR 215205 AND 215206; OR 215207 AND 215208"
"7644    ","215321","215200 or 215201; OR 215205 AND 215206; OR 215207 AND 215208"
"7646    ","215323","215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208"
"7648    ","215325","215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208"
"7650    ","215327","215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208"
"7653    ","215375","215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208"
"7656    ","215385","215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208"
"7660    ","215421","215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208"
"7662    ","215423","215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208"
"7666    ","215435","215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208"
"7668    ","215437","215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208"
"7671    ","215445","215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208"
"7674    ","215465","215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208"
"7677    ","215475","215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208"
"7680    ","215485","215200 OR 215201; OR 215205 AND 215206; OR 215207 AND 215208"
"8733    ","254271","259103 AND CONCURRENT TO 254215 OR CONSENT OF THE DEPARTMENT"
"8734    ","254271","259103 AND CONCURRENT TO 254215 OR CONSENT OF THE DEPARTMENT"
"17214   ","801591","801413 AND FIFTH YEAR STANDING : FOR ARCHITECTURAL STUDENTS"
"21699   ","324716","Completion of elective courses 12 credit in specialty track"
"22069   ","251797","Approved proposal or concurrent to Master?s Thesis proposal"
"22070   ","251798","Approved proposal or concurrent to Master?s Thesis proposal"
"24349   ","261798","Approved proposal or concurrent to master?s thesis proposal"
"24350   ","261799","Approved proposal or concurrent to master?s thesis proposal"
"25431   ","356486","Third and fourth year standing in ANS or PSY or BIOL or VET"
"25454   ","356499","356390 or fourth year standing or consent of the department"
"11386   ","324716","Completion of elective courses 8 credit in specialty track"
"11401   ","324734","Completion of elective courses 8 credit in specialty track"
"12376   ","361321","361211 or 361212 or 361210 and 203235 or 203236 and 203239"
"15505   ","601431","211311, 211317 AND 215201; OR 602122 AND 211311 AND 211317"
"20180   ","006429","006133 and 006226 and 006253; or consent of the department"
"20816   ","361475","361210 or 361211; and 207181; or consent of the department"
"22015   ","852401","852400; fourth year standing and consent of the department"
"22017   ","852403","852401; fourth year standing and consent of the department"
"24715   ","204423","204251 or 204271; and 208150 or 208263 or 208264 or 208269"
"24726   ","204453","204251 or 204271; and 208150 or 208263 or 208264 or 208269"
"24853   ","205415","205324 and 205344 and 205358; or consent of the department"
"25346   ","354311","206108; or 206181 and 206182; or consent of the department"
"25381   ","204472","204251 or 204271; and 208150 or 208263 or 208264 or 208269"
"4707    ","154797","Approve proposal or enrollment approval of thesis proposal"
"10419   ","305492","Fourth year medical students or consent of the department"
"10474   ","307491","Fourth year medical students or consent of the department"
"10555   ","310495","Fourth year medical students or consent of the department"
"10729   ","314496","Fourth year medical students or consent of the department"
"11011   ","319492","Fourth year medical students or consent of the department"
"11061   ","320351","301252 and 301253, 303251 and 321251; for Dental students"
"11365   ","324493","Fourth year medical students or consent of the department"
"11485   ","327494","Fourth year medical students or consent of the department"
"11718   ","334898","Approved thesis proposal or concurrent to thesis proposal"
"12429   ","361897","APPROVED THESIS PROPOSAL OR CONCURRENT TO THESIS PROPOSAL"
"12430   ","361898","APPROVED THESIS PROPOSAL OR CONCURRENT TO THESIS PROPOSAL"
"12431   ","361899","APPROVED THESIS PROPOSAL OR CONCURRENT TO THESIS PROPOSAL"
"16893   ","751301","751101 or 751106 ; and 206171 ; or consent of the faculty"
"18221   ","327495","Fourth year medical students or consent of the department"
"18310   ","202319","202102; and consent of the instructor; limited enrollment"
"18914   ","321491","Fourth year medical students or consent of the department"
"19643   ","011797","Approved thesis proposal or concurrent to thesis proposal"
"20968   ","025411","025207 and 025208 and 025304 or consent of the department"
"21309   ","705798","Approved proposals or concurrent to independent proposals"
"21389   ","570799","Approved thesis proposal or concurrent to thesis proposal"
"21393   ","558799","Approved thesis proposal or concurrent to thesis proposal"
"21395   ","556799","Approved thesis proposal or concurrent to thesis proposal"
"21396   ","569799","Approved thesis proposal or concurrent to thesis proposal"
"21398   ","561799","Approved thesis proposal or concurrent to thesis proposal"
"21401   ","563799","Approved thesis proposal or concurrent to thesis proposal"
"21403   ","555799","Approved thesis proposal or concurrent to thesis proposal"
"21671   ","332897","Approved thesis proposal or concurrent to thesis proposal"
"21672   ","332898","Approved thesis proposal or concurrent to thesis proposal"
"21713   ","213799","Approved thesis proposal or concurrent to thesis proposal"
"21862   ","568799","Approved thesis proposal or concurrent to thesis proposal"
"21946   ","564799","Approved thesis proposal or concurrent to thesis proposal"
"22574   ","954413","206171 and 954100 and 208263 or consent of the department"
"22586   ","321492","Fourth year medical students or consent of the department"
"22809   ","327496","Fourth year medical students or consent of the department"
"22810   ","331493","Fourth year medical students or consent of the department"
"23150   ","322218","Second year medical students or consent of the department"
"23752   ","627798","Approved thesis proposal or concurrent to thesis proposal"
"23753   ","627799","Approved thesis proposal or concurrent to thesis proposal"
"24145   ","346897","Approved thesis proposal or concurrent to thesis proposal"
"24146   ","346898","Approved thesis proposal or concurrent to thesis proposal"
"24183   ","202897","Approved thesis proposal or concurrent to thesis proposal"
"24184   ","202898","Approved thesis proposal or concurrent to thesis proposal"
"24326   ","320897","Approved thesis proposal or concurrent to thesis proposal"
"24578   ","327497","Fourth year medical students or consent of the department"
"6402    ","205100","ENROLLMENTS ARE NOT PERMITTED FOR GEOLOGY MAJOR STUDENTS."
"896     ","011367","001156 or Consent of the Philosophy and Religion Division"
"903     ","011457","011257 or Consent of the Philosophy and Religion Division"
"10310   ","303253","Second year dental students or consent of the department"
"10478   ","307591","Fifth year medical students or consent of the department"
"10482   ","307691","Sixth year medical students or consent of the department"
"10517   ","309691","Sixth year medical students or consent of the department"
"10567   ","310596","Fifth year medical students or consent of the department"
"10571   ","310691","Sixth year medical students or consent of the department"
"10669   ","312594","Fifth year medical students or consent of the department"
"10738   ","314593","Fifth year medical students or consent of the department"
"10741   ","314691","Sixth year medical students or consent of the department"
"10817   ","315692","Sixth year medical students or consent of the department"
"10845   ","316592","Fifth year medical students or consent of the department"
"10848   ","316692","Sixth year medical students or consent of the department"
"11015   ","319591","Fifth year medical students or consent of the department"
"11018   ","319691","Sixth year medical students or consent of the department"
"11336   ","323595","Fifth year medical students or consent of the department"
"11339   ","323691","Sixth year medical students or consent of the department"
"11468   ","326692","Sixth year medical students or consent of the department"
"11521   ","328592","Fifth year medical students or consent of the department"
"11522   ","328593","Fifth year medical students or consent of the department"
